generation,N_shifts,logPrior,logLik,eventRate,acceptRate
184000,1,-0.771726,-4304.57,1.13115,0.2375
185000,1,-1.0285,-4305.88,0.956205,0.309
186000,1,-1.58542,-4305.39,0.388318,0.247
187000,1,-0.373087,-4306.71,0.648744,0.222
188000,2,-2.16942,-4288.97,3.03083,0.264
189000,2,-0.191413,-4288.48,0.789042,0.265
190000,2,0.575959,-4288.52,0.511709,0.29
191000,2,-0.133956,-4288.95,1.09294,0.295
192000,2,-2.14111,-4290.27,2.58013,0.312
193000,2,-0.743625,-4289.37,1.42684,0.284
194000,1,-3.31151,-4304.31,0.863717,0.213632
195000,1,-1.39777,-4306.26,0.0659028,0.153
196000,2,-1.25064,-4297.99,0.295707,0.249846
197000,3,-1.8895,-4298.97,0.915922,0.248
198000,1,-6.68592,-4309.66,2.06596,0.223412
199000,1,-6.85684,-4307.47,0.567886,0.222
200000,1,-9.67941,-4306.26,1.17963,0.21
201000,2,-2.09386,-4300.56,1.36573,0.220333
202000,1,-7.78384,-4307.19,1.72302,0.229
203000,2,0.381308,-4289.36,1.04397,0.253333
204000,2,1.11068,-4289.55,0.309617,0.258
205000,2,-3.00685,-4289.61,2.03737,0.299
206000,2,0.0600244,-4285.34,1.08459,0.29
207000,2,0.411942,-4280.36,0.986974,0.165
208000,3,-3.71574,-4269.05,4.78513,0.2156
209000,3,-2.02607,-4269.87,2.48103,0.233
210000,3,0.318754,-4271.21,1.00677,0.212
211000,2,1.11011,-4279.84,0.281638,0.158
212000,2,-4.51256,-4297.4,1.19848,0.302636
213000,2,-2.98675,-4297.12,0.877838,0.273
214000,1,-4.63953,-4317.71,0.524636,0.221917
215000,3,-2.61416,-4271.16,1.76871,0.217
216000,3,-3.16865,-4265.47,2.85588,0.296
217000,3,0.355707,-4263.93,0.82869,0.198
218000,3,-2.05374,-4263.97,3.03024,0.209
219000,2,-4.87091,-4292.68,2.56488,0.2845
220000,1,-6.12033,-4311.35,2.16652,0.219333
221000,1,-9.46252,-4309.14,0.228314,0.2
222000,1,-3.06314,-4313.64,0.593398,0.194
223000,1,-5.14002,-4309.98,0.0602624,0.237
224000,1,-6.62972,-4310.22,2.12188,0.217
225000,1,-4.2935,-4315.77,1.00173,0.216
226000,2,-5.15568,-4314.27,0.570595,0.228
227000,3,0.287571,-4267.3,1.15317,0.204778
228000,3,0.111051,-4270.49,1.35588,0.18
229000,3,-0.609104,-4267.27,1.86339,0.196
230000,3,-0.351783,-4265.24,1.52688,0.175
231000,3,0.288332,-4267.5,1.15994,0.237
232000,3,-0.49496,-4264.5,1.80129,0.212
233000,1,-6.20181,-4314.93,2.43,0.233
234000,1,-5.34878,-4313,0.815044,0.273
235000,2,-1.22395,-4280.26,2.51402,0.167542
236000,2,-0.791309,-4281.1,2.33074,0.168
237000,1,-6.74554,-4310.32,2.08638,0.286333
238000,2,-4.06106,-4285.53,3.00177,0.277211
239000,3,0.315257,-4265.14,1.50218,0.222
240000,2,-1.40806,-4284.31,2.28728,0.20325
241000,2,-1.19789,-4286.74,0.582748,0.116
242000,3,0.272298,-4262.96,0.994518,0.206
243000,3,-1.75505,-4269.45,2.97146,0.206
244000,3,0.122233,-4263.51,1.35033,0.176
245000,3,-0.213711,-4263.66,1.7508,0.198
246000,3,-0.803109,-4263.48,1.91871,0.163
247000,3,-0.714427,-4258.38,1.11212,0.149
248000,3,-2.29393,-4258.6,2.87626,0.144
249000,3,-3.12436,-4258.56,3.74804,0.142
250000,3,-2.46606,-4259.67,3.01554,0.127
251000,3,-2.51134,-4259,2.95518,0.14
252000,2,-3.44481,-4284.49,0.748713,0.133
253000,2,0.425967,-4286.18,0.972511,0.196154
254000,2,-2.06775,-4285.77,0.728971,0.1205
255000,2,-6.07512,-4284.7,4.47544,0.113
256000,2,-3.28082,-4285.14,0.8183,0.153
257000,2,-6.86811,-4285.71,4.972,0.159
258000,3,-2.71324,-4257.67,3.41128,0.125
259000,3,0.214603,-4263.84,1.32191,0.16
260000,1,-4.99518,-4314.04,0.412337,0.225087
261000,1,-5.54057,-4313.87,1.21838,0.284
262000,1,-4.41021,-4317.08,1.32172,0.285
263000,3,-3.0351,-4268.51,2.63929,0.19825
264000,3,-4.40592,-4265.56,2.16802,0.19
265000,3,0.675164,-4266.09,0.483029,0.207
266000,3,-0.379006,-4266.36,1.05405,0.19
267000,2,-6.04224,-4286.58,1.19248,0.1271
268000,2,-5.0441,-4286.64,1.67255,0.134
269000,3,-1.83679,-4257.11,0.934771,0.193667
270000,3,-5.41737,-4259.68,3.68316,0.214
271000,3,-0.435608,-4257.01,0.249842,0.2
272000,3,-2.1151,-4258.18,1.39448,0.177
273000,3,-1.35956,-4263.73,1.27272,0.195
274000,3,-0.972328,-4263.01,1.26693,0.318
275000,2,0.485319,-4289.33,0.792189,0.165636
276000,2,0.68065,-4289.65,0.388866,0.253
277000,2,-1.51045,-4285.93,2.06973,0.234
278000,2,-0.724832,-4285.41,1.39202,0.146
279000,1,-8.63768,-4304.66,0.800759,0.238353
280000,3,-2.36619,-4258.86,1.70653,0.179833
281000,3,-3.61356,-4257.86,3.08966,0.178
282000,3,-3.23174,-4257.44,2.46384,0.178
283000,3,-2.58424,-4258.49,1.66474,0.173
284000,3,-0.92021,-4278.75,1.39545,0.134
285000,2,0.232734,-4279.92,0.856439,0.131
286000,2,0.730284,-4280.21,0.26708,0.126
287000,2,-0.375696,-4279.74,1.44058,0.132
288000,3,-3.6831,-4259.94,1.19632,0.182
289000,3,-2.27393,-4258.47,1.39306,0.162
290000,2,-2.31648,-4288.41,2.31638,0.141455
291000,2,-2.57563,-4286.33,2.56163,0.111
292000,3,-1.78789,-4258.12,1.2594,0.176667
293000,3,-6.85495,-4261.62,3.39952,0.237
294000,2,-1.22486,-4286.16,0.919663,0.128
295000,1,-8.53169,-4303.7,0.408637,0.213875
296000,1,-8.18503,-4305.36,1.28885,0.212
297000,1,-9.93804,-4305.56,1.18785,0.217
298000,2,0.340042,-4280.38,0.916119,0.156909
299000,3,-1.96151,-4260.86,0.850103,0.221833
300000,2,-0.914258,-4281.32,2.00942,0.1275
301000,3,-4.58737,-4259.09,1.00942,0.2035
302000,3,-3.61158,-4258.1,1.72397,0.186
303000,3,-3.91149,-4255.86,2.51378,0.191
304000,3,-6.17979,-4257.16,4.45834,0.184
305000,3,-1.73746,-4258.85,0.888207,0.214
306000,3,-5.67924,-4254.17,0.612095,0.174
307000,3,-6.98663,-4253.09,1.85851,0.111
308000,3,-6.72865,-4252.34,1.59032,0.108
309000,3,-6.77069,-4251.62,1.71186,0.123
310000,3,-7.20679,-4252.88,2.10008,0.136
311000,2,-2.4911,-4293.29,2.17075,0.130235
312000,2,-1.53421,-4287.37,1.19692,0.132
313000,2,0.615764,-4281,0.414522,0.125538
314000,2,-0.364359,-4281.12,1.30538,0.13
315000,3,-5.92088,-4251.87,0.921603,0.1174
316000,3,-7.75685,-4252.58,2.79685,0.114
317000,3,-7.09264,-4252.77,2.0264,0.141
318000,3,-9.27926,-4251.81,4.2197,0.119
319000,3,-6.93289,-4254.08,1.85161,0.114
320000,3,-6.86313,-4254.08,1.68788,0.115
321000,3,-6.03096,-4253.33,0.937278,0.122
322000,3,-6.41769,-4253.98,1.302,0.156
323000,3,-6.19972,-4252.34,1.3129,0.127
324000,2,-0.689922,-4281.74,1.52661,0.1224
325000,2,-2.24318,-4282.41,0.457178,0.153077
326000,2,-0.877478,-4283.36,0.292873,0.116
327000,2,-4.02816,-4283.2,0.854374,0.154
328000,2,-2.72936,-4284.28,1.92088,0.132
329000,2,-4.31592,-4284.39,2.77693,0.135
330000,3,-3.86961,-4260.67,2.98833,0.195286
331000,4,-4.03271,-4259.86,2.0804,0.172
332000,3,-5.07567,-4259.74,1.91478,0.188
333000,3,-4.33582,-4258.64,2.6896,0.199
334000,3,-5.14224,-4258.76,3.76911,0.179
335000,2,-0.0554114,-4284.15,0.967187,0.124455
336000,2,-0.0145456,-4282.57,0.908179,0.106
337000,2,0.117038,-4282.78,0.783053,0.117
338000,2,-0.709896,-4290.89,1.54348,0.125
339000,2,-0.749927,-4282.2,1.64299,0.261
340000,2,-0.28952,-4281.43,1.24149,0.128
341000,2,-4.8796,-4282.81,1.06763,0.134917
342000,2,-1.6694,-4283.61,0.459571,0.111
343000,2,-1.53736,-4284.44,0.82145,0.129
344000,1,-6.03211,-4305.88,0.21466,0.216191
345000,2,-1.79726,-4284.05,1.30277,0.107
346000,1,-9.28683,-4306.24,1.16528,0.2075
347000,2,-0.951527,-4285.55,0.412513,0.133
348000,3,-3.60272,-4258.39,2.47772,0.196357
349000,3,-4.9592,-4258.24,3.3495,0.189
350000,2,-1.44174,-4284.32,0.824604,0.129
351000,2,-0.476785,-4282.67,0.89339,0.125455
352000,3,-3.98544,-4254.62,1.11517,0.196333
353000,3,-6.17783,-4253.74,3.15815,0.123
354000,2,-1.48069,-4283.67,0.334602,0.12475
355000,3,-3.77741,-4253.32,0.975195,0.1165
356000,3,-2.59656,-4257.32,1.55794,0.16
357000,2,0.22292,-4281.96,0.270541,0.119667
358000,1,-7.14831,-4304.19,1.02369,0.209833
359000,1,-4.65359,-4306.61,0.672669,0.216
360000,3,-2.0603,-4260.8,1.35943,0.1975
361000,2,-1.5544,-4283.08,1.75045,0.13075
362000,3,-0.885966,-4282.98,1.32384,0.119
363000,1,-7.1675,-4303.99,0.416462,0.229
364000,1,-6.6325,-4305.26,1.77522,0.204
365000,2,-0.913981,-4282.57,1.03252,0.125667
